address|city_state_zip|latitude|longitude
20512 RESERVE FALLS TER|STERLING, VA 20165|39.0439922|-77.4201004
550 12TH ST SW|WASHINGTON, DC 20024|38.883385|-77.02767399999999
1851 9TH ST NW|WASHINGTON, DC 20001|38.915356|-77.023648
619 H ST NW|Washington, DC 20001|38.9001189|-77.02082399999999
1514 NORTH CAPITOL ST NW|WASHINGTON, DC 20001|38.91011659999999|-77.0092856
928 U ST NW|WASHINGTON, DC 20001|38.91682100000001|-77.025013
1227 11TH ST NW|WASHINGTON, DC 20001|38.90660099999999|-77.026676
1841 14TH ST NW|Washington, DC 20009|38.915275|-77.031671
1131 14TH ST NW|Washington, DC 20005|38.9046225|-77.03179349999999
601 F ST NW SPC 106|Washington, DC 20001|38.8980058|-77.0210022
1125 NEW JERSEY AVE NW|WASHINGTON, DC 20001|38.9045844|-77.01416689999999
783 7th ST NW|WASHINGTON, DC 20001|38.8996304|-77.02191800000001
608 T ST NW|Washington, DC 20001|38.9154241|-77.0205257
918 F ST NW|WASHINGTON, DC 20004|38.896999|-77.02490499999999
1526 NEW HAMPSHIRE AVE NW|Washington, DC 20036|38.910897|-77.042695
1532 U ST NW|Washington, DC 20009|38.916744|-77.03581299999999
1336 14TH ST NW|WASHINGTON, DC 20005|38.908422|-77.032369
1315 14TH ST NW|Washington, DC 20005|38.9078|-77.03156899999999
1825 CONNECTICUT AVE NW|Washington, DC 20009|38.915173|-77.045632
1025 VERMONT AVE NW|Washington, DC 20005|38.9034595|-77.033126
304 CARROLL ST NW|Washington, DC 20012|38.974686|-77.0165899
2321 18TH ST NW|WASHINGTON, DC 20009|38.9202759|-77.04154260000001
1811 14TH ST NW|Washington, DC 20009|38.914528|-77.0317664
1449 HOWARD RD SE|Washington, DC 20020|38.8586568|-76.98774499999999
1630 14TH ST NW|WASHINGTON, DC 20009|38.9122469|-77.0323817
1304 NORTH CAPITOL ST NW|Washington, DC 20001|38.90759|-77.009456
3500 Woodley RD NW|WASHINGTON, DC 20016|38.9314698|-77.06864490000001
2001 11TH ST NW|Washington, DC 20009|38.917152|-77.026729
2442 18TH ST NW|Washington, DC 20009|38.9218053|-77.0427231
1803 CONNECTICUT AVE NW|Washington, DC 20009|38.914333|-77.04575799999999
1819 COLUMBIA RD NW|Washington, DC 20009|38.921897|-77.043671
3583 WARDER ST NW|Washington, DC 20001|38.934875|-77.020757
1 1ST ST NE|Washington, DC 20543|38.890358|-77.00464099999999
425 7TH ST NW|Washington, DC 20001|38.8956908|-77.0216755
2505 CHAMPLAIN ST NW|Washington, DC 20009|38.923303|-77.04115800000001
1917 18TH ST NW|Washington, DC 20009|38.916073|-77.041381
1346 T ST NW|Washington, DC 20009|38.9153499|-77.03155
2401 PENNSYLVANIA AVE NW|Washington, DC 20037|38.903489|-77.0521412
1203 28TH ST NW|Washington, DC 20009|38.9054526|-77.0568658
1704 Connecticut AVE NW|WASHINGTON, DC 20009|38.912876|-77.045727
1834 COLUMBIA RD NW|Washington, DC 20009|38.9217357|-77.04313599999999
1506 19TH ST NW|WASHINGTON, DC 20036|38.9106244|-77.0436483
425 2ND ST NW|Washington, DC 20001|38.895446|-77.01323599999999
405 HOWARD PL NW|WASHINGTON, DC 20009|38.9228108|-77.01846909999999
2471 18TH ST NW|Washington, DC 20009|38.9223024|-77.04223379999999
2302 WISCONSIN AVE NW|Washington, DC 20007|38.9201977|-77.0717591
1840 6TH ST NW|WASHINGTON, DC 20001|38.915356|-77.02017699999999
2452 18TH ST NW|Washington, DC 20009|38.9219719|-77.042745
2000 18TH ST NW|Washington, DC 20009|38.9170976|-77.04181129999999
1900 16TH ST NW|Washington, DC 20009|38.915718|-77.036892
1764 COLUMBIA RD NW|Washington, DC 20009|38.9235|-77.040915
1940 11TH ST NW|Washington, DC 20001|38.916758|-77.027394
1875 CONNECTICUT AVE NW|Washington, DC 20009|38.915646|-77.04596
320 21ST ST NW|Washington, DC 20052|38.8947845|-77.0466908
3251 PROSPECT ST NW|WASHINGTON, DC 20007|38.9061172|-77.0643126
2463 18TH ST NW|Washington, DC 20009|38.9221017|-77.04216699999999
3552 14TH ST NW|Washington, DC 20009|38.9358413|-77.0329052
600 WATER ST SW|Washington, DC 20024|38.8748383|-77.02102909999999
2120 WEST VIRGINIA AVE NE|WASHINGTON, DC 20017|38.9161299|-76.97966339999999
1231 SAVANNAH ST SE|WASHINGTON, DC 20032|38.8431241|-76.9890667
3500 R ST NW|WASHINGTON, DC 20007|38.9134539|-77.07038399999999
3301 12TH ST NE|Washington, DC 20017|38.930739|-76.9907561
1100 MICHIGAN AVE NE|Washington, DC 20017|38.938185|-76.992306
500 K ST NW|Washington, DC 20001|38.9025082|-77.0189573
827 KENNEDY ST NW|Washington, DC 20011|38.956622|-77.025228
300 7TH ST SW|Washington, DC 20024|38.885124|-77.021033
849 UPSHUR ST NW|Washington, DC 20011|38.9420232|-77.02481689999999
1331 PENNSYLVANIA AVE NW|WASHINGTON, DC 20001|38.8962916|-77.0319416
301 North Carolina AVE SE|WASHINGTON, DC 20003|38.885191|-77.001452
6135 KANSAS AVE NE|WASHINGTON, DC 20011|38.964756|-77.00855299999999
1914 CONNECTICUT AVE NW|Washington, DC 20036|38.9164322|-77.0468786
4034 Georgia AVE NW|WASHINGTON, DC 20011|38.940551|-77.025544
4823 GEORGIA AVE NW|Washington, DC 20011|38.949249|-77.026709
1337 CONNECTICUT AVE NW|Washington, DC 20036|38.908321|-77.0421159
3529 CONNECTICUT AVE NW|Washington, DC 20008|38.936458|-77.058499
801 MOUNT VERNON PL NW|Washington, DC 20001|38.9037019|-77.02302999999999
1300 NORTH CAPITOL ST NW|Washington, DC 20001|38.9075159|-77.00921869999999
1503 East Capitol ST SE|WASHINGTON, DC 20017|38.8896714|-76.9835445
1400 INDEPENDENCE AVE SW|Washington, DC 20250|38.8874005|-77.03155490000002
420 10TH ST SW|WASHINGTON, DC 20024|38.8839682|-77.0258245
1177 15TH ST NW|Washington, DC 20005|38.905377|-77.03406799999999
2000 P ST NW|WASHINGTON, DC 20036|38.9071579|-77.0451116
490 L'ENFANT PLZ SW|Washington, DC 20024|38.8837343|-77.02445469999999
1400 INDEPENDENCE AVE SW|WASHINGTON, DC 20032|38.8874005|-77.03155490000002
1069 WISCONSIN AVE NW|Washington, DC 20007|38.904608|-77.062547
1340 U ST NW|Washington, DC 20009|38.9168712|-77.03115559999999
2021 K ST NW|Washington, DC 20006|38.9028932|-77.04565629999999
500 5th ST NW|WASHINGTON, DC 20001|38.8968289|-77.019245
224 7TH ST SE|Washington, DC 20003|38.886548|-76.995808
140 L ST SE|WASHINGTON, DC 20003|38.8777304|-77.0040964
1140 CONNECTICUT AVE NW|Washington, DC 20036|38.904963|-77.041219
4883 MACARTHUR BLVD NW|Washington, DC 20007|38.917772|-77.0966507
3205 K ST NW|Washington, DC 20007|38.902812|-77.063129
760 CONSTITUTION AVE NW|Washington, DC 20656|38.8920688|-77.0225071
1099 NEW YORK AVE NW|WASHINGTON, DC 20001|38.90145950000001|-77.0266494
772 5TH ST NW|Washington, DC 20001|38.8995606|-77.0189393
1250 NEW YORK AVE NW|Washington, DC 20005|38.9002821|-77.0291891
3508 CONNECTICUT AVE NW|Washington, DC 20008|38.935863|-77.0590579
1401 I ST NW|Washington, DC 20001|38.9013778|-77.0194654
415 NEW JERSEY AVE NW|Washington, DC 20001|38.895472|-77.01073800000002
1331 29TH ST NW|Washington, DC 20008|38.9229246|-77.0581578
238 RHODE ISLAND AVE NW|Washington, DC 20001|38.914269|-77.015586
1772 COLUMBIA RD NW|Washington, DC 20009|38.923369|-77.041099
1000 H ST NW|Washington, DC 20001|38.8995914|-77.0264655
215 NEW YORK AVE NW|Washington, DC 20001|38.905909|-77.014197
2714 Georgia AVE NW|WASHINGTON, DC 20001|38.92556099999999|-77.02315
623 PENNSYLVANIA AVE SE|WASHINGTON, DC 20003|38.884841|-76.997663
1124 9TH ST NW|WASHINGTON, DC 20001|38.905145|-77.0243629
1939 14TH ST NW|Washington, DC 20009|38.9168169|-77.0317567
501 G ST NW|Washington, DC 20001|38.898465|-77.019232
2301 GEORGIA AVE NW|Washington, DC 20001|38.920636|-77.0215489
899 O ST NW|WASHINGTON, DC 20001|38.90858840000001|-77.0239611
3041 NAYLOR RD SE|Washington, DC 20020|38.8534239|-76.964912
4865 MACARTHUR AVE NW|Washington, DC 20007|38.91756|-77.095791
2620 GEORGIA AVE NW|Washington, DC 20001|38.924799|-77.02293
1645 Q ST NW|Washington, DC 20009|38.9112479|-77.0381862
2425 N ST NW|WASHINGTON, DC 20007|38.9076452|-77.05236839999999
1112 19TH ST NW|Washington, DC 20036|38.904309|-77.043892
6202 GEORGIA AVE NW|Washington, DC 20001|38.965144|-77.027982
2479 18TH ST NW|Washington, DC 20009|38.9224948|-77.04229939999999
301 7TH ST SW|Washington, DC 20407|38.8852227|-77.0229067
2608 CONNECTICUT AVE NW|Washington, DC 20008|38.923971|-77.05222599999999
444 8TH ST NW|Washington, DC 20001|38.8957666|-77.02299049999999
1214 18TH ST NW|WASHINGTON, DC 20036|38.9062461|-77.04185120000001
711 N ST NW|WASHINGTON, DC 20001|38.907533|-77.02259699999999
300 E ST SW|Washington, DC 20024|38.8829179|-77.016272
2400 14TH ST NW|Washington, DC 20009|38.9211202|-77.0322348
1755 COLUMBIA RD NW|Washington, DC 20009|38.92392299999999|-77.04150200000001
103 RHODE ISLAND AVE NW|Washington, DC 20001|38.915929|-77.012458
1511 CONNECTICUT AVE NW|WASHINGTON, DC 20036|38.910753|-77.0437309
425 I ST NW|Washington, DC 20001|38.9016469|-77.016942
1825 8TH ST NW|WASHINGTON, DC 20001|38.9148224|-77.0229258
2635 CONNECTICUT AVE NW|Washington, DC 20008|38.924648|-77.05167999999999
900 FLORIDA AVE NW|Washington, DC 20001|38.9177724|-77.02408179999999
1000 JEFFERSON DR SW|WASHINGTON, DC 20560|38.8897134|-77.0260048
2425 L ST NW|Washington, DC 20001|38.90428989999999|-77.0523362
1217 22ND ST NW|Washington, DC 20036|38.905415|-77.0486447
700 11TH ST NW|Washington, DC 20001|38.8986417|-77.0271348
1429 P ST NW|Washington, DC 20005|38.8984329|-77.03292080000001
11522 STEWART LN|SILVER SPRING, MD 20904|39.0452839|-76.9841824
2309 CALVERT ST NW|Washington, DC 20008|38.923797|-77.05093099999999
1813 M ST NW|WASHINGTON, DC 20036|38.9059219|-77.04239299999999
5035 CONNECTICUT AVE NW|Washington, DC 20008|38.95593|-77.069808
5029 CONNECTICUT AVE NW|Washington, DC 20008|38.9556887|-77.0701081
1775 MASSACHUSETTS AVE NW|Washington, DC 20036|38.908987|-77.040498
800 F ST NW|Washington, DC 20001|38.8973359|-77.0227642
1017 H ST NE|WASHINGTON, DC 20001|38.8998253|-77.0263046
1010 MASSACHUSETTS AVE NW|Washington, DC 20001|38.903441|-77.026691
400 7th ST SW|Washington, DC 20024|38.8846995|-77.02085029999999
804 7TH ST NW|WASHINGTON, DC 20001|38.900137|-77.02222300000001
438 MASSACHUSETTS AVE NW|WASHINGTON, DC 20001|38.9002089|-77.017285
1250 24TH ST NW|Washington, DC 20036|38.90653|-77.0515716
3720 GEORGIA AVE NW|WASHINGTON, DC 20001|38.9366949|-77.0246537
5550 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.96472|-77.075885
116 RHODE ISLAND AVE NW|WASHINGTON, DC 20001|38.9153476|-77.0127643
1000 INDEPENDENCE AVE SW|WASHINGTON, DC 20585|38.8870864|-77.0256338
3435 CONNECTICUT AVE NW|WASHINGTON, DC 20008|38.9355439|-77.0582417
700 V ST NW|Washington, DC 20001|38.917564|-77.022211
1565 MORRIS RD SE|WASHINGTON, DC 20020|38.8569411|-76.9831584
1730 PENNSYLVANIA AVE NW|Washington, DC 20036|38.8987|-77.04043899999999
1135 16TH ST NW|Washington, DC 20036|38.904897|-77.03604899999999
999 9TH ST NW|Washington, DC 20001|38.90147959999999|-77.02345369999999
509 H ST NW|Washington, DC 20001|38.900042|-77.01932599999999
3411 CONNECTICUT AVE NW|Washington, DC 20008|38.934862|-77.057579
5018 CONNECTICUT AVE NW|Washington, DC 20008|38.955224|-77.070426
1839 7TH ST NW|WASHINGTON, DC 20001|38.9151359|-77.021545
401 MISSISSIPPI AVE SE|WASHINGTON, DC 20032|38.8359482|-77.0006638
313 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886542|-77.001586
2134 PENNSYLVANIA AVE NW|Washington, DC 20052|38.901421|-77.048081
400 MASSACHUSETTS AVE NW|WASHINGTON, DC 20001|38.9000127|-77.0167864
1706 CONNECTICUT AVE NW|WASHINGTON, DC 20009|38.912876|-77.045727
1522 WISCONSIN AVE NW|Washington, DC 20007|38.909388|-77.064639
800 G ST NW|WASHINGTON, DC 20001|38.8984399|-77.0229536
1331 PENNSYLVANIA AVE NW|Washington, DC 20014|38.8962916|-77.0319416
622 H ST NW|Washington, DC 20001|38.899533|-77.021192
3285 M ST NW|WASHINGTON, DC 20008|38.9051427|-77.0652673
441 G ST NW|Washington, DC 20001|38.89834|-77.0175472
2447 18TH ST NW|Washington, DC 20009|38.9217871|-77.0420607
1333 NEW HAMPSHIRE AVE NW|Washington, DC 20036|38.90844|-77.044084
700 F ST NW|Washington, DC 20001|38.89715|-77.0224466
224 D ST SE|Washington, DC 20003|38.885257|-77.00233399999999
1201 5TH ST NW|Washington, DC 20001|38.905874|-77.018751
816 8TH ST NW|Washington, DC 20001|38.900314|-77.023291
1401 T ST NW|WASHINGTON, DC 20009|38.915715|-77.032237
950 PENNSYLVANIA AVE NW|Washington, DC 20001|38.89209779999999|-77.0175569
2616 CONNECTICUT AVE NW|Washington, DC 20008|38.9241389|-77.0522809
901 6TH ST NW|Washington, DC 20001|38.9018098|-77.01978799999999
1545 NEW JERSEY AVE NW|Washington, DC 20001|38.91091|-77.01639290000001
2501 MARTIN LUTHER KING JR AVE SE|WASHINGTON, DC 20020|38.861584|-76.994252
2519 PENNSYLVANIA AVE NW|Washington, DC 20037|38.9041799|-77.053833
707 6TH ST NW|WASHINGTON, DC 20001|38.898672|-77.019589
3426 CONNECTICUT AVE NW|Washington, DC 20008|38.9349307|-77.05849719999999
1613 17TH ST NW|Washington, DC 20001|38.91166|-77.03846779999999
2041 GEORGIA AVE NW|Washington, DC 20001|38.9177|-77.021928
1245 20TH ST NW|Washington, DC 20036|38.906973|-77.044645
2425 18TH ST NW|Washington, DC 20006|38.9211979|-77.041862
525 NEW JERSEY AVE NW|Washington, DC 20001|38.8968299|-77.0110843
1408 NE 14th ST NE|WASHINGTON, DC 20005|38.9092119|-77.0323669
